TME_DAY_ID,TME_WK_DAY_NO,TME_MNTH_NO,TME_QTR_NO,TME_YR_NO,TME_DSPL_DT,TME_JUL_DT
660,5,10,4,1998,1998-10-22,36090
661,6,10,4,1998,1998-10-23,36091
662,7,10,4,1998,1998-10-24,36092
663,1,10,4,1998,1998-10-25,36093
664,2,10,4,1998,1998-10-26,36094
665,3,10,4,1998,1998-10-27,36095
666,4,10,4,1998,1998-10-28,36096
667,5,10,4,1998,1998-10-29,36097
668,6,10,4,1998,1998-10-30,36098
669,7,10,4,1998,1998-10-31,36099
670,1,11,4,1998,1998-11-01,36100
671,2,11,4,1998,1998-11-02,36101
672,3,11,4,1998,1998-11-03,36102
673,4,11,4,1998,1998-11-04,36103
674,5,11,4,1998,1998-11-05,36104
675,6,11,4,1998,1998-11-06,36105
676,7,11,4,1998,1998-11-07,36106
677,1,11,4,1998,1998-11-08,36107
678,2,11,4,1998,1998-11-09,36108
679,3,11,4,1998,1998-11-10,36109
680,4,11,4,1998,1998-11-11,36110
681,5,11,4,1998,1998-11-12,36111
682,6,11,4,1998,1998-11-13,36112
683,7,11,4,1998,1998-11-14,36113
684,1,11,4,1998,1998-11-15,36114
685,2,11,4,1998,1998-11-16,36115
686,3,11,4,1998,1998-11-17,36116
687,4,11,4,1998,1998-11-18,36117
688,5,11,4,1998,1998-11-19,36118
689,6,11,4,1998,1998-11-20,36119
690,7,11,4,1998,1998-11-21,36120
691,1,11,4,1998,1998-11-22,36121
692,2,11,4,1998,1998-11-23,36122
693,3,11,4,1998,1998-11-24,36123
694,4,11,4,1998,1998-11-25,36124
695,5,11,4,1998,1998-11-26,36125
696,6,11,4,1998,1998-11-27,36126
697,7,11,4,1998,1998-11-28,36127
698,1,11,4,1998,1998-11-29,36128
699,2,11,4,1998,1998-11-30,36129
700,3,12,4,1998,1998-12-01,36130
701,4,12,4,1998,1998-12-02,36131
702,5,12,4,1998,1998-12-03,36132
703,6,12,4,1998,1998-12-04,36133
704,7,12,4,1998,1998-12-05,36134
705,1,12,4,1998,1998-12-06,36135
706,2,12,4,1998,1998-12-07,36136
707,3,12,4,1998,1998-12-08,36137
708,4,12,4,1998,1998-12-09,36138
709,5,12,4,1998,1998-12-10,36139
710,6,12,4,1998,1998-12-11,36140
711,7,12,4,1998,1998-12-12,36141
712,1,12,4,1998,1998-12-13,36142
713,2,12,4,1998,1998-12-14,36143
714,3,12,4,1998,1998-12-15,36144
715,4,12,4,1998,1998-12-16,36145
716,5,12,4,1998,1998-12-17,36146
717,6,12,4,1998,1998-12-18,36147
718,7,12,4,1998,1998-12-19,36148
719,1,12,4,1998,1998-12-20,36149
720,2,12,4,1998,1998-12-21,36150
721,3,12,4,1998,1998-12-22,36151
722,4,12,4,1998,1998-12-23,36152
723,5,12,4,1998,1998-12-24,36153
724,6,12,4,1998,1998-12-25,36154
725,7,12,4,1998,1998-12-26,36155
726,1,12,4,1998,1998-12-27,36156
727,2,12,4,1998,1998-12-28,36157
728,3,12,4,1998,1998-12-29,36158
729,4,12,4,1998,1998-12-30,36159
730,5,12,4,1998,1998-12-31,36160
731,6,1,1,1999,1999-01-01,36161
732,7,1,1,1999,1999-01-02,36162
733,1,1,1,1999,1999-01-03,36163
734,2,1,1,1999,1999-01-04,36164
735,3,1,1,1999,1999-01-05,36165
736,4,1,1,1999,1999-01-06,36166
737,5,1,1,1999,1999-01-07,36167
738,6,1,1,1999,1999-01-08,36168
739,7,1,1,1999,1999-01-09,36169
740,1,1,1,1999,1999-01-10,36170
741,2,1,1,1999,1999-01-11,36171
742,3,1,1,1999,1999-01-12,36172
743,4,1,1,1999,1999-01-13,36173
744,5,1,1,1999,1999-01-14,36174
745,6,1,1,1999,1999-01-15,36175
746,7,1,1,1999,1999-01-16,36176
747,1,1,1,1999,1999-01-17,36177
748,2,1,1,1999,1999-01-18,36178
749,3,1,1,1999,1999-01-19,36179
750,4,1,1,1999,1999-01-20,36180
751,5,1,1,1999,1999-01-21,36181
752,6,1,1,1999,1999-01-22,36182
753,7,1,1,1999,1999-01-23,36183
754,1,1,1,1999,1999-01-24,36184
755,2,1,1,1999,1999-01-25,36185
756,3,1,1,1999,1999-01-26,36186
757,4,1,1,1999,1999-01-27,36187
758,5,1,1,1999,1999-01-28,36188
759,6,1,1,1999,1999-01-29,36189
760,7,1,1,1999,1999-01-30,36190
761,1,1,1,1999,1999-01-31,36191
762,2,2,1,1999,1999-02-01,36192
763,3,2,1,1999,1999-02-02,36193
764,4,2,1,1999,1999-02-03,36194
765,5,2,1,1999,1999-02-04,36195
766,6,2,1,1999,1999-02-05,36196
767,7,2,1,1999,1999-02-06,36197
768,1,2,1,1999,1999-02-07,36198
769,2,2,1,1999,1999-02-08,36199
770,3,2,1,1999,1999-02-09,36200
771,4,2,1,1999,1999-02-10,36201
772,5,2,1,1999,1999-02-11,36202
773,6,2,1,1999,1999-02-12,36203
774,7,2,1,1999,1999-02-13,36204
775,1,2,1,1999,1999-02-14,36205
776,2,2,1,1999,1999-02-15,36206
777,3,2,1,1999,1999-02-16,36207
778,4,2,1,1999,1999-02-17,36208
779,5,2,1,1999,1999-02-18,36209
780,6,2,1,1999,1999-02-19,36210
781,7,2,1,1999,1999-02-20,36211
782,1,2,1,1999,1999-02-21,36212
783,2,2,1,1999,1999-02-22,36213
784,3,2,1,1999,1999-02-23,36214
785,4,2,1,1999,1999-02-24,36215
786,5,2,1,1999,1999-02-25,36216
787,6,2,1,1999,1999-02-26,36217
788,7,2,1,1999,1999-02-27,36218
789,1,2,1,1999,1999-02-28,36219
790,2,3,1,1999,1999-03-01,36220
791,3,3,1,1999,1999-03-02,36221
792,4,3,1,1999,1999-03-03,36222
793,5,3,1,1999,1999-03-04,36223
794,6,3,1,1999,1999-03-05,36224
795,7,3,1,1999,1999-03-06,36225
796,1,3,1,1999,1999-03-07,36226
797,2,3,1,1999,1999-03-08,36227
798,3,3,1,1999,1999-03-09,36228
799,4,3,1,1999,1999-03-10,36229
800,5,3,1,1999,1999-03-11,36230
801,6,3,1,1999,1999-03-12,36231
802,7,3,1,1999,1999-03-13,36232
803,1,3,1,1999,1999-03-14,36233
804,2,3,1,1999,1999-03-15,36234
805,3,3,1,1999,1999-03-16,36235
806,4,3,1,1999,1999-03-17,36236
807,5,3,1,1999,1999-03-18,36237
808,6,3,1,1999,1999-03-19,36238
809,7,3,1,1999,1999-03-20,36239
810,1,3,1,1999,1999-03-21,36240
811,2,3,1,1999,1999-03-22,36241
812,3,3,1,1999,1999-03-23,36242
813,4,3,1,1999,1999-03-24,36243
814,5,3,1,1999,1999-03-25,36244
815,6,3,1,1999,1999-03-26,36245
816,7,3,1,1999,1999-03-27,36246
817,1,3,1,1999,1999-03-28,36247
818,2,3,1,1999,1999-03-29,36248
819,3,3,1,1999,1999-03-30,36249
820,4,3,1,1999,1999-03-31,36250
821,5,4,2,1999,1999-04-01,36251
822,6,4,2,1999,1999-04-02,36252
823,7,4,2,1999,1999-04-03,36253
824,1,4,2,1999,1999-04-04,36254
825,2,4,2,1999,1999-04-05,36255
826,3,4,2,1999,1999-04-06,36256
827,4,4,2,1999,1999-04-07,36257
828,5,4,2,1999,1999-04-08,36258
829,6,4,2,1999,1999-04-09,36259
830,7,4,2,1999,1999-04-10,36260
831,1,4,2,1999,1999-04-11,36261
832,2,4,2,1999,1999-04-12,36262
833,3,4,2,1999,1999-04-13,36263
834,4,4,2,1999,1999-04-14,36264
835,5,4,2,1999,1999-04-15,36265
836,6,4,2,1999,1999-04-16,36266
837,7,4,2,1999,1999-04-17,36267
838,1,4,2,1999,1999-04-18,36268
839,2,4,2,1999,1999-04-19,36269
840,3,4,2,1999,1999-04-20,36270
841,4,4,2,1999,1999-04-21,36271
842,5,4,2,1999,1999-04-22,36272
843,6,4,2,1999,1999-04-23,36273
844,7,4,2,1999,1999-04-24,36274
845,1,4,2,1999,1999-04-25,36275
846,2,4,2,1999,1999-04-26,36276
847,3,4,2,1999,1999-04-27,36277
848,4,4,2,1999,1999-04-28,36278
849,5,4,2,1999,1999-04-29,36279
850,6,4,2,1999,1999-04-30,36280
851,7,5,2,1999,1999-05-01,36281
852,1,5,2,1999,1999-05-02,36282
853,2,5,2,1999,1999-05-03,36283
854,3,5,2,1999,1999-05-04,36284
855,4,5,2,1999,1999-05-05,36285
856,5,5,2,1999,1999-05-06,36286
857,6,5,2,1999,1999-05-07,36287
858,7,5,2,1999,1999-05-08,36288
859,1,5,2,1999,1999-05-09,36289
860,2,5,2,1999,1999-05-10,36290
861,3,5,2,1999,1999-05-11,36291
862,4,5,2,1999,1999-05-12,36292
863,5,5,2,1999,1999-05-13,36293
864,6,5,2,1999,1999-05-14,36294
865,7,5,2,1999,1999-05-15,36295
866,1,5,2,1999,1999-05-16,36296
867,2,5,2,1999,1999-05-17,36297
868,3,5,2,1999,1999-05-18,36298
869,4,5,2,1999,1999-05-19,36299
870,5,5,2,1999,1999-05-20,36300
871,6,5,2,1999,1999-05-21,36301
872,7,5,2,1999,1999-05-22,36302
873,1,5,2,1999,1999-05-23,36303
874,2,5,2,1999,1999-05-24,36304
875,3,5,2,1999,1999-05-25,36305
876,4,5,2,1999,1999-05-26,36306
877,5,5,2,1999,1999-05-27,36307
878,6,5,2,1999,1999-05-28,36308
879,7,5,2,1999,1999-05-29,36309
880,1,5,2,1999,1999-05-30,36310
881,2,5,2,1999,1999-05-31,36311
882,3,6,2,1999,1999-06-01,36312
883,4,6,2,1999,1999-06-02,36313
884,5,6,2,1999,1999-06-03,36314
885,6,6,2,1999,1999-06-04,36315
886,7,6,2,1999,1999-06-05,36316
887,1,6,2,1999,1999-06-06,36317
888,2,6,2,1999,1999-06-07,36318
889,3,6,2,1999,1999-06-08,36319
890,4,6,2,1999,1999-06-09,36320
891,5,6,2,1999,1999-06-10,36321
892,6,6,2,1999,1999-06-11,36322
893,7,6,2,1999,1999-06-12,36323
894,1,6,2,1999,1999-06-13,36324
895,2,6,2,1999,1999-06-14,36325
896,3,6,2,1999,1999-06-15,36326
897,4,6,2,1999,1999-06-16,36327
898,5,6,2,1999,1999-06-17,36328
899,6,6,2,1999,1999-06-18,36329
900,7,6,2,1999,1999-06-19,36330
901,1,6,2,1999,1999-06-20,36331
902,2,6,2,1999,1999-06-21,36332
903,3,6,2,1999,1999-06-22,36333
904,4,6,2,1999,1999-06-23,36334
905,5,6,2,1999,1999-06-24,36335
906,6,6,2,1999,1999-06-25,36336
907,7,6,2,1999,1999-06-26,36337
908,1,6,2,1999,1999-06-27,36338
909,2,6,2,1999,1999-06-28,36339
910,3,6,2,1999,1999-06-29,36340
911,4,6,2,1999,1999-06-30,36341
912,5,7,3,1999,1999-07-01,36342
913,6,7,3,1999,1999-07-02,36343
914,7,7,3,1999,1999-07-03,36344
915,1,7,3,1999,1999-07-04,36345
916,2,7,3,1999,1999-07-05,36346
917,3,7,3,1999,1999-07-06,36347
918,4,7,3,1999,1999-07-07,36348
919,5,7,3,1999,1999-07-08,36349
920,6,7,3,1999,1999-07-09,36350
921,7,7,3,1999,1999-07-10,36351
922,1,7,3,1999,1999-07-11,36352
923,2,7,3,1999,1999-07-12,36353
924,3,7,3,1999,1999-07-13,36354
925,4,7,3,1999,1999-07-14,36355
926,5,7,3,1999,1999-07-15,36356
927,6,7,3,1999,1999-07-16,36357
928,7,7,3,1999,1999-07-17,36358
929,1,7,3,1999,1999-07-18,36359
930,2,7,3,1999,1999-07-19,36360
931,3,7,3,1999,1999-07-20,36361
932,4,7,3,1999,1999-07-21,36362
933,5,7,3,1999,1999-07-22,36363
934,6,7,3,1999,1999-07-23,36364
935,7,7,3,1999,1999-07-24,36365
936,1,7,3,1999,1999-07-25,36366
937,2,7,3,1999,1999-07-26,36367
938,3,7,3,1999,1999-07-27,36368
939,4,7,3,1999,1999-07-28,36369
940,5,7,3,1999,1999-07-29,36370
941,6,7,3,1999,1999-07-30,36371
942,7,7,3,1999,1999-07-31,36372
943,1,8,3,1999,1999-08-01,36373
944,2,8,3,1999,1999-08-02,36374
945,3,8,3,1999,1999-08-03,36375
946,4,8,3,1999,1999-08-04,36376
947,5,8,3,1999,1999-08-05,36377
948,6,8,3,1999,1999-08-06,36378
949,7,8,3,1999,1999-08-07,36379
950,1,8,3,1999,1999-08-08,36380
951,2,8,3,1999,1999-08-09,36381
952,3,8,3,1999,1999-08-10,36382
953,4,8,3,1999,1999-08-11,36383
954,5,8,3,1999,1999-08-12,36384
955,6,8,3,1999,1999-08-13,36385
956,7,8,3,1999,1999-08-14,36386
957,1,8,3,1999,1999-08-15,36387
958,2,8,3,1999,1999-08-16,36388
959,3,8,3,1999,1999-08-17,36389
960,4,8,3,1999,1999-08-18,36390
961,5,8,3,1999,1999-08-19,36391
962,6,8,3,1999,1999-08-20,36392
963,7,8,3,1999,1999-08-21,36393
964,1,8,3,1999,1999-08-22,36394
965,2,8,3,1999,1999-08-23,36395
966,3,8,3,1999,1999-08-24,36396
967,4,8,3,1999,1999-08-25,36397
968,5,8,3,1999,1999-08-26,36398
969,6,8,3,1999,1999-08-27,36399
970,7,8,3,1999,1999-08-28,36400
971,1,8,3,1999,1999-08-29,36401
972,2,8,3,1999,1999-08-30,36402
973,3,8,3,1999,1999-08-31,36403
974,4,9,3,1999,1999-09-01,36404
975,5,9,3,1999,1999-09-02,36405
976,6,9,3,1999,1999-09-03,36406
977,7,9,3,1999,1999-09-04,36407
978,1,9,3,1999,1999-09-05,36408
979,2,9,3,1999,1999-09-06,36409
980,3,9,3,1999,1999-09-07,36410
981,4,9,3,1999,1999-09-08,36411
982,5,9,3,1999,1999-09-09,36412
983,6,9,3,1999,1999-09-10,36413
984,7,9,3,1999,1999-09-11,36414
985,1,9,3,1999,1999-09-12,36415
986,2,9,3,1999,1999-09-13,36416
987,3,9,3,1999,1999-09-14,36417
988,4,9,3,1999,1999-09-15,36418
989,5,9,3,1999,1999-09-16,36419
990,6,9,3,1999,1999-09-17,36420
991,7,9,3,1999,1999-09-18,36421
992,1,9,3,1999,1999-09-19,36422
993,2,9,3,1999,1999-09-20,36423
994,3,9,3,1999,1999-09-21,36424
995,4,9,3,1999,1999-09-22,36425
996,5,9,3,1999,1999-09-23,36426
997,6,9,3,1999,1999-09-24,36427
998,7,9,3,1999,1999-09-25,36428
999,1,9,3,1999,1999-09-26,36429
1000,2,9,3,1999,1999-09-27,36430
1001,3,9,3,1999,1999-09-28,36431
1002,4,9,3,1999,1999-09-29,36432
1003,5,9,3,1999,1999-09-30,36433
1004,6,10,4,1999,1999-10-01,36434
1005,7,10,4,1999,1999-10-02,36435
1006,1,10,4,1999,1999-10-03,36436
1007,2,10,4,1999,1999-10-04,36437
1008,3,10,4,1999,1999-10-05,36438
1009,4,10,4,1999,1999-10-06,36439
1010,5,10,4,1999,1999-10-07,36440
1011,6,10,4,1999,1999-10-08,36441
1012,7,10,4,1999,1999-10-09,36442
1013,1,10,4,1999,1999-10-10,36443
1014,2,10,4,1999,1999-10-11,36444
1015,3,10,4,1999,1999-10-12,36445
1016,4,10,4,1999,1999-10-13,36446
1017,5,10,4,1999,1999-10-14,36447
1018,6,10,4,1999,1999-10-15,36448
1019,7,10,4,1999,1999-10-16,36449
1020,1,10,4,1999,1999-10-17,36450
1021,2,10,4,1999,1999-10-18,36451
1022,3,10,4,1999,1999-10-19,36452
1023,4,10,4,1999,1999-10-20,36453
1024,5,10,4,1999,1999-10-21,36454
1025,6,10,4,1999,1999-10-22,36455
1026,7,10,4,1999,1999-10-23,36456
1027,1,10,4,1999,1999-10-24,36457
1028,2,10,4,1999,1999-10-25,36458
1029,3,10,4,1999,1999-10-26,36459
1030,4,10,4,1999,1999-10-27,36460
1031,5,10,4,1999,1999-10-28,36461
1032,6,10,4,1999,1999-10-29,36462
1033,7,10,4,1999,1999-10-30,36463
1034,1,10,4,1999,1999-10-31,36464
1035,2,11,4,1999,1999-11-01,36465
1036,3,11,4,1999,1999-11-02,36466
1037,4,11,4,1999,1999-11-03,36467
1038,5,11,4,1999,1999-11-04,36468
1039,6,11,4,1999,1999-11-05,36469
1040,7,11,4,1999,1999-11-06,36470
1041,1,11,4,1999,1999-11-07,36471
1042,2,11,4,1999,1999-11-08,36472
1043,3,11,4,1999,1999-11-09,36473
1044,4,11,4,1999,1999-11-10,36474
1045,5,11,4,1999,1999-11-11,36475
1046,6,11,4,1999,1999-11-12,36476
1047,7,11,4,1999,1999-11-13,36477
1048,1,11,4,1999,1999-11-14,36478
1049,2,11,4,1999,1999-11-15,36479
1050,3,11,4,1999,1999-11-16,36480
1051,4,11,4,1999,1999-11-17,36481
1052,5,11,4,1999,1999-11-18,36482
1053,6,11,4,1999,1999-11-19,36483
1054,7,11,4,1999,1999-11-20,36484
1055,1,11,4,1999,1999-11-21,36485
1056,2,11,4,1999,1999-11-22,36486
1057,3,11,4,1999,1999-11-23,36487
1058,4,11,4,1999,1999-11-24,36488
1059,5,11,4,1999,1999-11-25,36489
1060,6,11,4,1999,1999-11-26,36490
1061,7,11,4,1999,1999-11-27,36491
1062,1,11,4,1999,1999-11-28,36492
1063,2,11,4,1999,1999-11-29,36493
1064,3,11,4,1999,1999-11-30,36494
1065,4,12,4,1999,1999-12-01,36495
1066,5,12,4,1999,1999-12-02,36496
1067,6,12,4,1999,1999-12-03,36497
1068,7,12,4,1999,1999-12-04,36498
1069,1,12,4,1999,1999-12-05,36499
1070,2,12,4,1999,1999-12-06,36500
1071,3,12,4,1999,1999-12-07,36501
1072,4,12,4,1999,1999-12-08,36502
1073,5,12,4,1999,1999-12-09,36503
1074,6,12,4,1999,1999-12-10,36504
1075,7,12,4,1999,1999-12-11,36505
1076,1,12,4,1999,1999-12-12,36506
1077,2,12,4,1999,1999-12-13,36507
1078,3,12,4,1999,1999-12-14,36508
1079,4,12,4,1999,1999-12-15,36509
1080,5,12,4,1999,1999-12-16,36510
1081,6,12,4,1999,1999-12-17,36511
1082,7,12,4,1999,1999-12-18,36512
1083,1,12,4,1999,1999-12-19,36513
1084,2,12,4,1999,1999-12-20,36514
1085,3,12,4,1999,1999-12-21,36515
1086,4,12,4,1999,1999-12-22,36516
1087,5,12,4,1999,1999-12-23,36517
1088,6,12,4,1999,1999-12-24,36518
1089,7,12,4,1999,1999-12-25,36519
1090,1,12,4,1999,1999-12-26,36520
1091,2,12,4,1999,1999-12-27,36521
1092,3,12,4,1999,1999-12-28,36522
1093,4,12,4,1999,1999-12-29,36523
1094,5,12,4,1999,1999-12-30,36524
1095,6,12,4,1999,1999-12-31,36525
1096,7,1,1,2000,2000-01-01,36526
1097,1,1,1,2000,2000-01-02,36527
1098,2,1,1,2000,2000-01-03,36528
1099,3,1,1,2000,2000-01-04,36529
1100,4,1,1,2000,2000-01-05,36530
1101,5,1,1,2000,2000-01-06,36531
1102,6,1,1,2000,2000-01-07,36532
1103,7,1,1,2000,2000-01-08,36533
1104,1,1,1,2000,2000-01-09,36534
1105,2,1,1,2000,2000-01-10,36535
1106,3,1,1,2000,2000-01-11,36536
1107,4,1,1,2000,2000-01-12,36537
1108,5,1,1,2000,2000-01-13,36538
1109,6,1,1,2000,2000-01-14,36539
1110,7,1,1,2000,2000-01-15,36540
1111,1,1,1,2000,2000-01-16,36541
1112,2,1,1,2000,2000-01-17,36542
1113,3,1,1,2000,2000-01-18,36543
1114,4,1,1,2000,2000-01-19,36544
1115,5,1,1,2000,2000-01-20,36545
1116,6,1,1,2000,2000-01-21,36546
1117,7,1,1,2000,2000-01-22,36547
1118,1,1,1,2000,2000-01-23,36548
1119,2,1,1,2000,2000-01-24,36549
1120,3,1,1,2000,2000-01-25,36550
1121,4,1,1,2000,2000-01-26,36551
1122,5,1,1,2000,2000-01-27,36552
1123,6,1,1,2000,2000-01-28,36553
1124,7,1,1,2000,2000-01-29,36554
1125,1,1,1,2000,2000-01-30,36555
1126,2,1,1,2000,2000-01-31,36556
1127,3,2,1,2000,2000-02-01,36557
1128,4,2,1,2000,2000-02-02,36558
1129,5,2,1,2000,2000-02-03,36559
1130,6,2,1,2000,2000-02-04,36560
1131,7,2,1,2000,2000-02-05,36561
1132,1,2,1,2000,2000-02-06,36562
1133,2,2,1,2000,2000-02-07,36563
1134,3,2,1,2000,2000-02-08,36564
1135,4,2,1,2000,2000-02-09,36565
1136,5,2,1,2000,2000-02-10,36566
1137,6,2,1,2000,2000-02-11,36567
1138,7,2,1,2000,2000-02-12,36568
1139,1,2,1,2000,2000-02-13,36569
1140,2,2,1,2000,2000-02-14,36570
1141,3,2,1,2000,2000-02-15,36571
1142,4,2,1,2000,2000-02-16,36572
1143,5,2,1,2000,2000-02-17,36573
1144,6,2,1,2000,2000-02-18,36574
1145,7,2,1,2000,2000-02-19,36575
1146,1,2,1,2000,2000-02-20,36576
1147,2,2,1,2000,2000-02-21,36577
1148,3,2,1,2000,2000-02-22,36578
1149,4,2,1,2000,2000-02-23,36579
1150,5,2,1,2000,2000-02-24,36580
1151,6,2,1,2000,2000-02-25,36581
1152,7,2,1,2000,2000-02-26,36582
1153,1,2,1,2000,2000-02-27,36583
1154,2,2,1,2000,2000-02-28,36584
1155,3,2,1,2000,2000-02-29,36585
1156,4,3,1,2000,2000-03-01,36586
1157,5,3,1,2000,2000-03-02,36587
1158,6,3,1,2000,2000-03-03,36588
1159,7,3,1,2000,2000-03-04,36589
1160,1,3,1,2000,2000-03-05,36590
1161,2,3,1,2000,2000-03-06,36591
1162,3,3,1,2000,2000-03-07,36592
1163,4,3,1,2000,2000-03-08,36593
1164,5,3,1,2000,2000-03-09,36594
1165,6,3,1,2000,2000-03-10,36595
1166,7,3,1,2000,2000-03-11,36596
1167,1,3,1,2000,2000-03-12,36597
1168,2,3,1,2000,2000-03-13,36598
1169,3,3,1,2000,2000-03-14,36599
1170,4,3,1,2000,2000-03-15,36600
1171,5,3,1,2000,2000-03-16,36601
1172,6,3,1,2000,2000-03-17,36602
1173,7,3,1,2000,2000-03-18,36603
1174,1,3,1,2000,2000-03-19,36604
1175,2,3,1,2000,2000-03-20,36605
1176,3,3,1,2000,2000-03-21,36606
1177,4,3,1,2000,2000-03-22,36607
1178,5,3,1,2000,2000-03-23,36608
1179,6,3,1,2000,2000-03-24,36609
1180,7,3,1,2000,2000-03-25,36610
1181,1,3,1,2000,2000-03-26,36611
1182,2,3,1,2000,2000-03-27,36612
1183,3,3,1,2000,2000-03-28,36613
1184,4,3,1,2000,2000-03-29,36614
1185,5,3,1,2000,2000-03-30,36615
1186,6,3,1,2000,2000-03-31,36616
1187,7,4,2,2000,2000-04-01,36617
1188,1,4,2,2000,2000-04-02,36618
1189,2,4,2,2000,2000-04-03,36619
1190,3,4,2,2000,2000-04-04,36620
1191,4,4,2,2000,2000-04-05,36621
1192,5,4,2,2000,2000-04-06,36622
1193,6,4,2,2000,2000-04-07,36623
1194,7,4,2,2000,2000-04-08,36624
1195,1,4,2,2000,2000-04-09,36625
1196,2,4,2,2000,2000-04-10,36626
1197,3,4,2,2000,2000-04-11,36627
1198,4,4,2,2000,2000-04-12,36628
1199,5,4,2,2000,2000-04-13,36629
1200,6,4,2,2000,2000-04-14,36630
1201,7,4,2,2000,2000-04-15,36631
1202,1,4,2,2000,2000-04-16,36632
1203,2,4,2,2000,2000-04-17,36633
1204,3,4,2,2000,2000-04-18,36634
1205,4,4,2,2000,2000-04-19,36635
1206,5,4,2,2000,2000-04-20,36636
1207,6,4,2,2000,2000-04-21,36637
1208,7,4,2,2000,2000-04-22,36638
1209,1,4,2,2000,2000-04-23,36639
1210,2,4,2,2000,2000-04-24,36640
1211,3,4,2,2000,2000-04-25,36641
1212,4,4,2,2000,2000-04-26,36642
1213,5,4,2,2000,2000-04-27,36643
1214,6,4,2,2000,2000-04-28,36644
1215,7,4,2,2000,2000-04-29,36645
1216,1,4,2,2000,2000-04-30,36646
1217,2,5,2,2000,2000-05-01,36647
1218,3,5,2,2000,2000-05-02,36648
1219,4,5,2,2000,2000-05-03,36649
1220,5,5,2,2000,2000-05-04,36650
1221,6,5,2,2000,2000-05-05,36651
1222,7,5,2,2000,2000-05-06,36652
1223,1,5,2,2000,2000-05-07,36653
1224,2,5,2,2000,2000-05-08,36654
1225,3,5,2,2000,2000-05-09,36655
1226,4,5,2,2000,2000-05-10,36656
1227,5,5,2,2000,2000-05-11,36657
1228,6,5,2,2000,2000-05-12,36658
1229,7,5,2,2000,2000-05-13,36659
1230,1,5,2,2000,2000-05-14,36660
1231,2,5,2,2000,2000-05-15,36661
1232,3,5,2,2000,2000-05-16,36662
1233,4,5,2,2000,2000-05-17,36663
1234,5,5,2,2000,2000-05-18,36664
1235,6,5,2,2000,2000-05-19,36665
1236,7,5,2,2000,2000-05-20,36666
1237,1,5,2,2000,2000-05-21,36667
1238,2,5,2,2000,2000-05-22,36668
1239,3,5,2,2000,2000-05-23,36669
1240,4,5,2,2000,2000-05-24,36670
1241,5,5,2,2000,2000-05-25,36671
1242,6,5,2,2000,2000-05-26,36672
1243,7,5,2,2000,2000-05-27,36673
1244,1,5,2,2000,2000-05-28,36674
1245,2,5,2,2000,2000-05-29,36675
1246,3,5,2,2000,2000-05-30,36676
1247,4,5,2,2000,2000-05-31,36677
1248,5,6,2,2000,2000-06-01,36678
1249,6,6,2,2000,2000-06-02,36679
1250,7,6,2,2000,2000-06-03,36680
1251,1,6,2,2000,2000-06-04,36681
1252,2,6,2,2000,2000-06-05,36682
1253,3,6,2,2000,2000-06-06,36683
1254,4,6,2,2000,2000-06-07,36684
1255,5,6,2,2000,2000-06-08,36685
1256,6,6,2,2000,2000-06-09,36686
1257,7,6,2,2000,2000-06-10,36687
1258,1,6,2,2000,2000-06-11,36688
1259,2,6,2,2000,2000-06-12,36689
1260,3,6,2,2000,2000-06-13,36690
1261,4,6,2,2000,2000-06-14,36691
1262,5,6,2,2000,2000-06-15,36692
1263,6,6,2,2000,2000-06-16,36693
1264,7,6,2,2000,2000-06-17,36694
1265,1,6,2,2000,2000-06-18,36695
1266,2,6,2,2000,2000-06-19,36696
1267,3,6,2,2000,2000-06-20,36697
1268,4,6,2,2000,2000-06-21,36698
1269,5,6,2,2000,2000-06-22,36699
1270,6,6,2,2000,2000-06-23,36700
1271,7,6,2,2000,2000-06-24,36701
1272,1,6,2,2000,2000-06-25,36702
1273,2,6,2,2000,2000-06-26,36703
1274,3,6,2,2000,2000-06-27,36704
1275,4,6,2,2000,2000-06-28,36705
1276,5,6,2,2000,2000-06-29,36706
1277,6,6,2,2000,2000-06-30,36707
1278,7,7,3,2000,2000-07-01,36708
1279,1,7,3,2000,2000-07-02,36709
1280,2,7,3,2000,2000-07-03,36710
1281,3,7,3,2000,2000-07-04,36711
1282,4,7,3,2000,2000-07-05,36712
1283,5,7,3,2000,2000-07-06,36713
1284,6,7,3,2000,2000-07-07,36714
1285,7,7,3,2000,2000-07-08,36715
1286,1,7,3,2000,2000-07-09,36716
1287,2,7,3,2000,2000-07-10,36717
1288,3,7,3,2000,2000-07-11,36718
1289,4,7,3,2000,2000-07-12,36719
1290,5,7,3,2000,2000-07-13,36720
1291,6,7,3,2000,2000-07-14,36721
1292,7,7,3,2000,2000-07-15,36722
1293,1,7,3,2000,2000-07-16,36723
1294,2,7,3,2000,2000-07-17,36724
1295,3,7,3,2000,2000-07-18,36725
1296,4,7,3,2000,2000-07-19,36726
1297,5,7,3,2000,2000-07-20,36727
1298,6,7,3,2000,2000-07-21,36728
1299,7,7,3,2000,2000-07-22,36729
1300,1,7,3,2000,2000-07-23,36730
1301,2,7,3,2000,2000-07-24,36731
1302,3,7,3,2000,2000-07-25,36732
1303,4,7,3,2000,2000-07-26,36733
1304,5,7,3,2000,2000-07-27,36734
1305,6,7,3,2000,2000-07-28,36735
1306,7,7,3,2000,2000-07-29,36736
1307,1,7,3,2000,2000-07-30,36737
